Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.15
ubxn-1; -0.823181979742, ,hum-2; 4.52019622516
ubxn-6; -2.51884990597, ,hut-1; 1.44225676384
ucr-1; -0.756492685576, ,hyl-2; 8.19186072681
uev-3; -4.77971631238, ,idh-2; 1.03931705738
ufd-1; -1.19728960237, ,idi-1; 1.16353012749
ugt-64; -2.46068275775, ,ife-1; 0.507065244487
ulp-4; -0.901502689622, ,iff-1; 0.27471716569
ulp-5; -0.786430016346, ,ikke-1; 0.632489791717
unc-101; -2.30987825406, ,ima-1; 0.235360774286
unc-108; -0.227582133657, ,ima-2; 0.754902474624
unc-40; -1.19330761069, ,imb-3; 0.680604150927
urm-1; -1.73540375522, ,immt-1; 0.462817386007
usp-48; -0.438843488092, ,imp-1; 1.4346717957
utx-1; -1.07433466941, ,imp-3; 0.836540839986
vab-1; -0.377122287015, ,inf-1; 0.790905052311
vet-2; -3.15353711111, ,ing-3; 4.52858930732
vha-12; -1.12034282067, ,inx-14; 1.50821511166
vha-18; -0.618666322435, ,inx-21; 9.08868526774
vha-4; -1.02602811501, ,inx-22; 0.423154496456
vha-8; -1.09092656655, ,inx-3; 1.38741424595
vha-9; -2.89281638215, ,inx-7; 0.288662002183
vig-1; -0.489775744736, ,isw-1; 5.61897129367
vpr-1; -0.26219656597, ,jamp-1; 2.95676317782
vps-20; -0.739775672368, ,jmjd-2; 1.1685647166
vps-28; -0.734287973372, ,kat-1; 7.53865666986
vps-33.2; -0.231971622055, ,kcc-1; 0.34493636194
wdr-23; -0.641776152897, ,kin-19; 0.529218646677
wdr-5; -0.372476710691, ,kin-25; 1.91488486692
xnd-1; -0.427106389049, ,kin-3; 1.44776592763
xpc-1; -1.43455595697, ,klc-2; 0.322928128946
xpo-2; -0.571747582671, ,klp-12; 1.23788748572
ymel-1; -4.32664269946, ,klp-18; 4.74871304278
yop-1; -1.19662492357, ,klp-19; 7.95066858232
zen-4; -0.442489313596, ,knl-1; 0.490451870184
zhp-3; -1.93111937916, ,knl-3; 0.732166669293
zip-4; -0.463960238027, ,lab-1; 0.778696151642
ztf-11; -10.8466498828, ,lag-1; 2.91915650445
ztf-25; -0.331892263719, ,larp-1; 0.585051915369
ztf-4; -4.16330907504, ,lars-1; 4.13028820762
zwl-1; -0.544104337651, ,lat-1; 4.35389609971
 , ,lbp-1; 1.08506353224
 , ,lbp-4; 1.68372510764
 , ,ldh-1; 5.12475001607
 , ,lea-1; 7.01006802332
 , ,lec-1; 1.80649947063
 , ,let-49; 0.451184297287
 , ,let-502; 0.220997286159
 , ,let-526; 1.6472750047
 , ,let-607; 2.53118525833
 , ,let-60; 2.6336688539
 , ,let-716; 3.70536268964
 , ,let-721; 3.02368838218
 , ,let-754; 1.13770387596
 , ,let-92; 0.169841857662
 , ,lex-1; 1.93289547599
 , ,lgg-3; 1.68319360175
 , ,lig-1; 5.79274284058
 , ,lin-24; 0.745346809454
 , ,lin-26; 2.29041641979
 , ,lin-37; 7.42773481321
 , ,lin-45; 2.30138593371
 , ,lin-49; 6.41917646741
 , ,lin-53; 0.732243105442
 , ,lin-56; 2.24549296336
 , ,lin-61; 2.02225768556
 , ,lin-66; 0.966364994931
 , ,lpd-2; 3.81708250582
 , ,lpd-3; 3.05456768046
 , ,lpd-7; 1.85539165459
 , ,lpd-9; 1.69886214766
 , ,lpl-1; 0.700071267671
 , ,lrr-1; 1.25910822867
 , ,lsl-1; 0.15757274317
 , ,lsm-7; 0.374227548278
 , ,lsy-12; 1.7119831218
 , ,lsy-13; 0.342473809487
 , ,lsy-22; 2.87421104067
 , ,lsy-27; 3.50617553956
 , ,mat-2; 4.45096743514
 , ,mat-3; 0.821133188523
 , ,math-33; 2.67844826451
 , ,mau-2; 1.1067712649
 , ,mbd-2; 3.87551560471
 , ,mbf-1; 8.44322875207
 , ,mbk-1; 7.24108368869
 , ,mboa-2; 2.02634134412
 , ,mboa-6; 3.28534587748
 , ,mbtr-1; 1.85642710279
 , ,mca-3; 0.492457989913
 , ,mdf-1; 1.97045814795
 , ,mdh-2; 0.992789408057
 , ,mdt-18; 0.963932502457
 , ,mdt-20; 0.58010625864
 , ,mdt-29; 7.21799809581
 , ,mdt-31; 9.49866284428
 , ,mdt-8; 0.185579790281
 , ,mec-15; 0.153469534687
 , ,mec-8; 4.95542642863
 , ,mecr-1; 4.06684355987
 , ,meg-1; 0.514417676444
 , ,mel-26; 1.18771981658
 , ,mel-47; 0.522860998806
 , ,men-1; 1.65715974914
 , ,mes-3; 2.82574444747
 , ,mes-4; 1.16415767945
 , ,mes-6; 6.62164378562
 , ,met-2; 0.872112032073
 , ,mev-1; 0.264280571756
 , ,mex-1; 0.870890475341
 , ,mex-3; 0.382175217724
 , ,mff-2; 8.88043557818
 , ,mif-3; 1.47697737317
 , ,mig-15; 6.06784357343
 , ,mig-32; 0.165491241293
 , ,misc-1; 5.59613677698
 , ,mix-1; 2.28402261377
 , ,mlcd-1; 2.26570458927
 , ,mmaa-1; 5.44663625525
 , ,mmab-1; 2.8540498195
 , ,mmcm-1; 0.586047731178
 , ,mnat-1; 0.539976045042
 , ,moag-4; 0.201214232571
 , ,mog-1; 2.8105775333
 , ,mog-2; 2.42201378326
 , ,moma-1; 3.01669377948
 , ,mop-25.1; 2.52626742685
 , ,mrp-7; 1.4052996081
 , ,mrps-5; 0.719083267106
 , ,msh-2; 6.81171761194
 , ,mspn-1; 0.926223648385
 , ,mtk-1; 8.05987878909
 , ,mtm-3; 3.96203604709
 , ,mtm-9; 1.1502256513
 , ,mtr-4; 1.76063674442
 , ,mtss-1; 9.31951857418
 , ,mus-81; 1.33455571752
 , ,mut-7; 9.47087629191
 , ,mvb-12; 1.18314920262
 , ,mxl-2; 0.170316670531
 , ,mys-1; 0.973642460238
 , ,nars-1; 0.727123720592
 , ,ndc-80; 3.83220813121
 , ,nduf-6; 0.490163638678
 , ,ned-8; 1.00615062324
 , ,nex-1; 1.9730015384
 , ,nfi-1; 1.76472716631
 , ,nfya-2; 3.09625874184
 , ,nfyc-1; 1.93820456641
 , ,nhr-12; 2.61259387684
 , ,nhr-20; 0.677743354927
 , ,nhr-2; 2.22342532219
 , ,nhr-49; 1.15870620671
 , ,nipa-1; 2.38311892641
 , ,nipi-3; 1.48130343852
 , ,nkcc-1; 3.04293303235
 , ,nlp-36; 1.70402152731
 , ,nmt-1; 1.40678477897
 , ,nol-10; 1.58830802945
 , ,nol-9; 0.242093004763
 , ,nos-1; 0.857050997303
 , ,nos-2; 0.507649958398
 , ,npl-4.2; 1.70528285256
 , ,npp-12; 0.218729591654
 , ,npp-14; 0.240947091265
 , ,npp-15; 4.61454413157
 , ,npp-16; 3.67706592896
 , ,npp-17; 1.58740050541
 , ,npp-19; 0.86800446676
 , ,npp-1; 4.00676402942
 , ,npp-20; 1.92200591021
 , ,npp-21; 1.91826905097
 , ,npp-22; 0.327132670909
 , ,npp-2; 0.240079279477
 , ,npp-3; 0.251601447843
 , ,npp-4; 6.62358916423
 , ,npp-5; 0.816207414163
 , ,npp-8; 1.85685333007
 , ,npp-9; 1.49828310083
 , ,nra-4; 0.913690713718
 , ,nrd-1; 2.34844199379
 , ,nsf-1; 2.54350650045
 , ,nsy-1; 3.58214911872
 , ,nth-1; 1.85873012614
 , ,ntl-2; 0.877529129978
 , ,ntp-1; 1.13361828649
 , ,nud-2; 3.46830959247
 , ,nuo-1; 0.960786716463
 , ,nuo-2; 0.838804191871
 , ,nxt-1; 1.6702400468
 , ,obr-1; 8.01463413949
 , ,obr-4; 0.450214954797
 , ,oga-1; 3.82153452953
 , ,ogt-1; 1.13899056194
 , ,oma-1; 0.559639957872
 , ,ooc-3; 1.21933958827
 , ,ooc-5; 1.78653040125
 , ,orai-1; 2.05299925237
 , ,orc-2; 1.02800321016
 , ,ostd-1; 1.56530612944
 , ,otub-1; 0.787558248962
 , ,paa-1; 0.737462249511
 , ,pabp-2; 0.287616945818
 , ,pal-1; 2.89843298972
 , ,pam-1; 0.490055909111
 , ,pap-1; 1.26027925032
 , ,paqr-1; 2.75345565465
 , ,par-6; 0.283887584028
 , ,pars-1; 0.226671256341
 , ,pas-4; 0.725029511438
 , ,pas-5; 0.209477088687
 , ,pash-1; 2.24279003582
 , ,pat-3; 1.11935106994
 , ,pat-6; 6.80536173127
 , ,patr-1; 1.91201998328
 , ,pbs-1; 0.580696860872
 , ,pbs-2; 1.59823844059
 , ,pbs-4; 0.330886837938
 , ,pbs-5; 2.3613580923
 , ,pbs-6; 1.17435457389
 , ,pccb-1; 1.23209322393
 , ,pch-2; 2.54641708477
 , ,pcn-1; 0.176255487139
 , ,pct-1; 4.4225343371
 , ,pde-2; 1.20102075306
 , ,pdi-2; 0.791832381275
 , ,pdk-1; 1.43873230695
 , ,pdp-1; 0.159631597939
 , ,pen-2; 2.93395998689
 , ,pes-10; 3.08632152187
 , ,pgl-1; 1.55512944953
 , ,pho-5; 0.938229955898
 , ,pie-1; 0.200136682517
 , ,pisy-1; 1.14720715032
 , ,plc-4; 1.11500652424
 , ,plk-2; 1.75768352815
 , ,pme-5; 5.42432747002
 , ,pnk-1; 0.431206213552
 , ,pod-1; 1.26804004159
 , ,polh-1; 0.45357981106
 , ,polk-1; 1.95580062618
 , ,polq-1; 5.82829880909
 , ,ppgn-1; 0.364467274477
 , ,pph-4.1; 2.65343135014
 , ,ppk-2; 0.298977226287
 , ,pptr-2; 2.23472749068
 , ,pqbp-1.1; 1.13394593084
 , ,pqe-1; 2.68314222818
 , ,pqn-21; 2.45244991796
 , ,pqn-53; 0.710554446973
 , ,pqn-65; 0.835713452917
 , ,pqn-82; 0.367755057016
 , ,pqn-87; 1.38769116013
 , ,prdx-3; 0.783717263831
 , ,prg-1; 3.35625217632
 , ,prmt-3; 2.29991129891
 , ,prmt-5; 0.297026908251
 , ,pro-1; 0.753418881636
 , ,pro-2; 0.941574437316
 , ,prom-1; 1.16057993656
 , ,prp-21; 2.18746709045
 , ,prp-8; 1.26648091497
 , ,prpf-4; 0.908267833005
 , ,prx-14; 1.07052701262
 , ,prx-19; 0.623135440547
 , ,psa-4; 2.1757962439
 , ,pst-1; 2.55930238578
 , ,ptp-3; 1.93569847319
 , ,ptr-2; 0.914868049255
 , ,puf-11; 1.1846444422
 , ,puf-3; 1.99539802282
 , ,puf-5; 0.501472176641
 , ,puf-7; 1.36978087043
 , ,puf-8; 0.672477628454
 , ,puf-9; 2.83157962855
 , ,pup-3; 2.87935157352
 , ,pyk-1; 2.01205032409
 , ,pyr-1; 1.2382919486
 , ,qars-1; 1.229987338
 , ,rab-10; 0.73245406835
 , ,rab-11.1; 0.564745000647
 , ,rab-21; 8.8590264862
 , ,rab-35; 5.46937545607
 , ,rab-6.2; 7.77695990013
 , ,rabn-5; 0.379206214722
 , ,rad-26; 2.4407315907
 , ,ral-1; 3.39664099851
 , ,ran-3; 0.651953993121
 , ,ran-5; 0.993198797274
 , ,rbd-1; 0.17832694448
 , ,rbg-3; 2.21407880021
 , ,rbx-2; 1.57637713733
 , ,ref-1; 4.14634619001
 , ,ret-1; 0.50800927565
 , ,retr-1; 1.26585915454
 , ,rfc-1; 1.085944584
 , ,rfc-2; 1.63308347716
 , ,rfp-1; 3.22635717349
 , ,rgs-11; 0.755646107852
 , ,rgs-9; 1.70358079478
 , ,rig-4; 1.06270474993
 , ,rla-0; 0.350055922864
 , ,rmd-1; 0.746032146347
 , ,rmd-2; 2.14655518377
 , ,rme-4; 7.43878093969
 , ,rnf-5; 4.66259411979
 , ,rnh-1.2; 5.80843657449
 , ,rnh-2; 0.455618922629
 , ,rnp-1; 2.73222545135
 , ,rnp-3; 0.408161355066
 , ,rnp-5; 0.641097067834
 , ,rnp-6; 0.493832916951
 , ,rnr-1; 1.26564862524
 , ,rpb-2; 1.94076917568
 , ,rpb-5; 0.699798055218
 , ,rpc-1; 2.13347686626
 , ,rpl-15; 2.12110918978
 , ,rpl-20; 1.08334819816
 , ,rpl-29; 0.634437090437
 , ,rpl-35; 0.788621944873
 , ,rpl-36; 0.713684564938
 , ,rpl-39; 0.474857450195
 , ,rpl-43; 7.67043729706
 , ,rpl-5; 0.397148721399
 , ,rpn-10; 0.608348527998
 , ,rpn-2; 2.83034385511
 , ,rpn-5; 0.374540689407
 , ,rpn-6.1; 1.66302964893
 , ,rps-0; 3.8209360135
 , ,rps-11; 1.03800504106
 , ,rps-13; 2.69957261696
 , ,rps-15; 0.164548989125
 , ,rps-16; 1.71674075994
 , ,rps-1; 0.163211813983
 , ,rps-21; 0.742267768517
 , ,rps-22; 0.653206229946
 , ,rps-8; 0.578255111305
 , ,rpt-1; 1.81622710489
 , ,rpt-4; 0.586255943319
 , ,rpt-6; 0.367269794222
 , ,rrbs-1; 2.25801924251
 , ,rrf-3; 5.67946425994
 , ,rsd-2; 3.03866771143
 , ,rskd-1; 0.826132825674
 , ,rsp-1; 0.870793132102
 , ,rsp-3; 0.478178308523
 , ,rsp-4; 0.504459045943
 , ,rtel-1; 1.31086574954
 , ,ruvb-2; 0.463418706853
 , ,sams-3; 0.799673225781
 , ,sams-4; 0.616938055452
 , ,sars-1; 1.86666004149
 , ,sas-5; 1.6108058428
 , ,sas-6; 1.96984798099
 , ,sax-3; 0.32146895307
 , ,sax-7; 1.45408701347
 , ,sbds-1; 1.05059295322
 , ,sca-1; 1.31527991073
 , ,scav-3; 1.7395400662
 , ,scd-1; 7.47412490175
 , ,scp-1; 3.20771850428
 , ,scpl-2; 6.09917272619
 , ,scpl-3; 9.01092907007
 , ,sdha-2; 1.93935352727
 , ,sdhd-1; 0.290062484051
 , ,sdn-1; 3.67401093122
 , ,sdz-37; 2.93432745915
 , ,sea-1; 1.61551173926
 , ,sec-23; 0.581550233442
 , ,sec-5; 4.17522849537
 , ,sel-10; 0.475856384055
 , ,sel-11; 1.4073667756
 , ,sel-1; 0.401260108159
 , ,sem-5; 1.94192263175
 , ,set-14; 0.917051827911
 , ,set-21; 1.99362372135
 , ,set-22; 0.338278516277
 , ,set-24; 2.94982682557
 , ,set-2; 1.9708622361
 , ,set-31; 1.13718835485
 , ,set-3; 3.11558597637
 , ,set-4; 2.52079436976
 , ,set-9; 1.36306347273
 , ,sfxn-2; 7.74197810832
 , ,sgt-1; 0.360831740116
 , ,sir-2.1; 2.22635173043
 , ,skn-1; 2.18086774256
 , ,skp-1; 0.201185404697
 , ,skr-17; 0.378862567612
 , ,smc-3; 1.18400965936
 , ,smc-4; 0.551105713658
 , ,smc-6; 0.496268145104
 , ,smg-6; 1.406776787
 , ,smr-1; 1.88749897342
 , ,smu-1; 1.87809150082
 , ,smu-2; 1.19563464804
 , ,snap-1; 1.04570698868
 , ,snb-1; 1.59567767398
 , ,snr-1; 0.244186137787
 , ,snx-1; 0.171235146139
 , ,spd-2; 0.564959812559
 , ,spe-39; 1.07896718163
 , ,spsb-1; 1.43280729659
 , ,spt-5; 1.30517838099
 , ,sptl-1; 1.18372225687
 , ,sptl-3; 3.69169152057
 , ,sqv-3; 0.951261266699
 , ,sqv-7; 6.88690199137
 , ,src-1; 0.547648060376
 , ,sti-1; 0.829320560887
 , ,stl-1; 0.539831334915
 , ,sto-4; 0.525700301486
 , ,sup-17; 0.607861949609
 , ,sup-26; 0.894055012285
 , ,sur-6; 0.775406167644
 , ,sut-1; 1.90971644814
 , ,swan-1; 1.25995378157
 , ,swan-2; 1.53981902434
 , ,swd-2.1; 2.8154262264
 , ,swd-2.2; 0.736184790694
 , ,swp-1; 5.1732037014
 , ,sym-3; 2.92597343355
 , ,syp-3; 1.33744549381
 , ,syp-4; 1.15787180729
 , ,syx-6; 8.41290087692
 , ,taf-10; 2.85305763287
 , ,taf-11.2; 0.456874158321
 , ,taf-11.3; 5.04496695286
 , ,taf-12; 0.15372266405
 , ,taf-5; 2.17427532371
 , ,taf-8; 0.935402917076
 , ,taf-9; 0.742837073473
 , ,tag-124; 0.684334339489
 , ,tag-131; 3.28017316024
 , ,tag-135; 2.14196550094
 , ,tag-143; 2.95817481475
 , ,tag-146; 2.10946147693
 , ,tag-182; 3.51070335931
 , ,tag-189; 0.197633319662
 , ,tag-256; 1.14521285726
 , ,tag-262; 1.00660863339
 , ,tag-276; 2.5907083358
 , ,tag-294; 1.47637074648
 , ,tag-298; 0.239282572368
 , ,tag-307; 0.656895394485
 , ,tag-320; 0.153195021059
 , ,tag-321; 0.620245996682
 , ,tag-333; 3.65560665857
 , ,tag-335; 5.65691283206
 , ,tag-342; 0.359232147944
 , ,tag-349; 2.31559773876
 , ,tag-353; 1.2633065578
 , ,tag-93; 0.891683849612
 , ,tat-1; 4.51953866231
 , ,tbb-1; 1.94949446117
 , ,tbc-10; 0.158340929179
 , ,tbc-3; 2.237379681
 , ,tbg-1; 1.01808901852
 , ,tbp-1; 1.53845987677
 , ,tbx-11; 6.36278527846
 , ,tbx-33; 3.6776591675
 , ,tbx-9; 2.84388690381
 , ,tdp-1; 0.526283536211
 , ,teg-1; 1.7723389246
 , ,tfg-1; 0.587565525162
 , ,thk-1; 1.95217150971
 , ,thoc-2; 0.546290610495
 , ,thoc-3; 4.59505390792
 , ,tim-1; 0.191312936591
 , ,tkr-1; 0.864252983959
 , ,tkt-1; 1.04540709122
 , ,toc-1; 3.75531239501
 , ,toe-4; 0.554120832734
 , ,tol-1; 0.767548091536
 , ,tomm-40; 1.69990025394
 , ,tomm-7; 3.06530923414
 , ,top-1; 2.13362647323
 , ,tpi-1; 3.24330895904
 , ,tpxl-1; 1.66438582877
 , ,trap-4; 0.561364263661
 , ,tre-1; 0.793025626527
 , ,tre-2; 0.376628857633
 , ,trx-2; 1.74934722557
 , ,tth-1; 9.901585004
 , ,ttr-53; 0.828360983805
 , ,ttx-7; 4.84699463654
 , ,ttyh-1; 3.49590053375
 , ,tufm-2; 4.6208290262
 , ,tut-2; 1.9683622001
 , ,uaf-1; 1.9281443116
 , ,uaf-2; 0.812324580879
 , ,ubc-7; 0.753002974525
 , ,ubh-3; 0.437490558131
 , ,ubq-2; 1.55113499311
 , ,ubxn-2; 3.59538544937
 , ,ubxn-4; 1.48001786775
 , ,ucp-4; 5.55606579298
 , ,ucr-2.1; 1.85834322601
 , ,ucr-2.3; 0.346187211565
 , ,uda-1; 2.9235085118
 , ,uev-1; 1.00531682606
 , ,ufd-2; 2.75162317606
 , ,ufd-3; 1.70583811651
 , ,ugtp-1; 2.30644549377
 , ,ulp-1; 0.318648539137
 , ,ulp-2; 4.65339420401
 , ,ulp-3; 3.9902315312
 , ,unc-119; 0.35293871366
 , ,unc-11; 7.46840755162
 , ,unc-26; 1.81862272888
 , ,unc-37; 0.917117929226
 , ,unc-43; 3.72582389058
 , ,unc-51; 4.1040560892
 , ,unc-57; 2.88685542367
 , ,unc-59; 2.05178018885
 , ,unc-60; 2.1879622209
 , ,unc-61; 0.746290149125
 , ,unc-69; 0.872584089457
 , ,unc-71; 1.61499622955
 , ,unc-84; 0.96799546203
 , ,unc-85; 2.01537809082
 , ,ung-1; 1.81720958053
 , ,upp-1; 0.346282759629
 , ,uri-1; 2.89172524249
 , ,usp-33; 1.17919582852
 , ,vbh-1; 0.608197338756
 , ,vha-10; 0.453805428733
 , ,vha-11; 3.79553336702
 , ,vha-13; 0.80448825997
 , ,vha-14; 0.415912270356
 , ,vha-15; 1.51582817017
 , ,vha-16; 0.355226045036
 , ,vha-19; 4.42366738583
 , ,vha-1; 0.183298270851
 , ,vha-3; 0.196552136839
 , ,vha-7; 4.38640766998
 , ,vhl-1; 0.905966151776
 , ,vps-16; 2.445882106
 , ,vps-22; 1.93491551853
 , ,vps-25; 2.93000726469
 , ,vps-26; 0.686551499147
 , ,vps-29; 1.1050234306
 , ,vps-32.1; 1.58465386636
 , ,vps-33.1; 4.46850502327
 , ,vps-34; 2.61247250592
 , ,vps-35; 1.0526060608
 , ,vps-37; 5.60444695652
 , ,vps-39; 1.11803519405
 , ,vps-51; 8.70265673273
 , ,wapl-1; 1.65387083353
 , ,wdfy-2; 0.557279191591
 , ,wee-1.3; 0.486879804185
 , ,wip-1; 1.67023444309
 , ,wnk-1; 0.967592391889
 , ,wrt-5; 3.42080522636
 , ,wwp-1; 5.00483728711
 , ,xbp-1; 0.162534781064
 , ,xpa-1; 1.29031246894
 , ,xpo-3; 1.41052606712
 , ,yif-1; 0.885686999993
 , ,ykt-6; 0.98248529131
 , ,zer-1; 2.61417124678
 , ,zfp-2; 0.604971589921
 , ,zif-1; 2.68350533551
 , ,zim-1; 0.228381205285
 , ,ztf-15; 3.33240944367
 , ,ztf-17; 0.959029372685
 , ,ztf-18; 3.99959864164
 , ,ztf-1; 2.04509316453
 , ,ztf-23; 0.961027868063
 , ,ztf-3; 1.52971589051
 , ,ztf-7; 0.895552810405
 , ,ztf-8; 1.94415360991
 , ,ztf-9; 3.58775119242
 , ,zyg-11; 0.613013330798
 , ,zyg-12; 0.708486003952
 , ,zyg-1; 1.74546678926
